# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,9429462,125694,24700,1057480,1884934,122311,27406,1385,312,3676,67689,3004
1,5312635,59056,18948,577705,985372,61877,18710,1847,411,7228,73090,2911
1,3758489,54682,19024,423701,718945,48811,16277,1332,354,4756,59963,2896
1,3474093,45212,15554,368355,642562,42171,15609,1300,368,5222,59336,2788
1,3475968,45336,15455,369113,641897,41977,15372,1329,317,5022,58695,2750
1,3683047,53424,18842,414741,706003,45073,15866,1410,320,4955,59842,2858
1,3510156,45561,15444,371663,649413,43028,15567,1295,393,7612,60842,2709
1,5147688,50986,16020,533429,925584,55738,18110,1931,397,5233,71080,2952
1,4962693,49349,15404,522088,899339,56082,18042,1921,403,5409,72969,2818
1,3683920,53399,18705,414774,707592,46319,15759,1277,343,3796,61421,2928
1,9388525,125194,24238,1052688,1865911,119642,27354,1390,330,3628,67030,3108
1,9002932,115290,20540,991277,1780724,116189,26844,1400,393,3264,65610,2891
1,5147742,51177,15972,533430,925614,56478,18467,1997,407,7157,74189,2876
1,3331457,43838,14882,356461,620741,41405,15275,1310,365,3872,57686,2791
1,5330129,59271,19176,578775,987056,60728,18548,1907,441,7567,73841,2889
1,3744263,55006,18954,422281,720155,47198,15810,1264,369,15369,62165,2850
1,9132560,115447,20989,999410,1809509,117094,27340,1728,353,4697,67062,2702
1,9389814,125706,24751,1053660,1901377,122715,27541,1409,378,5029,67206,3074
1,3751461,54382,19062,422213,718494,47006,15645,1314,423,7599,60677,3013
1,3756789,54605,19124,423356,722487,47517,16482,1293,351,10599,60868,3180
1,3772909,54878,19054,424026,723163,48296,16306,1343,348,3395,61492,2779
1,5110278,51071,16021,532563,922682,57900,18623,1879,414,4086,74698,2971
1,3697803,53390,18817,415011,710348,47045,15726,1382,333,4429,59898,2973
1,5377079,60183,19403,585298,997953,62843,19909,2077,426,8522,74145,2869
1,5195577,51479,16097,537140,932308,57898,18580,1838,455,5221,71217,3034
1,5330073,59265,19207,578768,987046,61870,18668,1823,458,5690,75253,2999
1,5152132,51440,16183,535882,928955,56707,18405,1827,471,3849,74063,3020
1,3717034,53654,18772,416570,713898,45815,16181,1391,379,4581,60317,2997
1,5383904,60106,19469,585349,997510,61932,18746,1821,423,4761,72868,2917
1,3744242,54347,19172,422289,720130,46573,16251,1360,347,5297,59928,2709
1,5377026,60120,19528,585305,997979,61404,18288,1823,453,5441,73907,3040
1,3525963,45682,15598,372422,650133,44286,16432,1437,356,7241,61096,2682
1,4963355,49644,15381,519566,899993,56128,17825,1882,409,5835,72878,2897
1,3509670,45373,15701,369295,644285,41536,15094,1315,324,3888,59408,2747
1,3696375,53563,18730,415823,710541,47331,16041,1278,413,3615,60132,2784
1,9027115,115097,20531,997230,1782408,114466,27317,1544,371,11519,67340,3116
1,9352877,124904,24401,1048464,1862418,116876,27393,1567,360,6133,66660,3196
1,3724153,53681,18688,417272,713904,47573,16250,1310,356,3809,60439,2933
1,3548638,45473,15546,371929,653134,42595,15035,1295,352,9182,59158,2632
1,5389767,60344,19489,586417,1000320,60885,18390,1833,413,4444,75929,3031
1,5329776,58991,19135,577398,989023,61682,18204,1852,414,5967,74505,2870
1,5161500,51501,16303,536046,928603,57179,18664,1873,466,6499,73516,2867
1,9050939,115417,21061,993172,1805331,118649,27150,1401,308,4543,65809,3184
1,3696396,53593,18542,415821,708171,46435,16170,1350,299,5046,61144,2841
1,4963392,49565,15344,519592,900017,56130,17511,1879,474,5344,72528,2918
1,5330130,59328,19089,578769,987055,61755,18383,1857,433,4966,73762,2937
1,5195446,51428,16069,537111,932300,57575,18296,1888,426,6181,74626,2933
1,5383923,60232,19693,585365,997526,63003,18764,1879,437,7923,73829,2968
1,9397839,125354,24385,1052520,1878596,119887,27290,1426,296,5459,69550,3185
1,4963443,49611,15422,519592,899998,55470,17859,1978,455,11409,72773,2875
1,5341817,59282,19178,578226,991179,61013,19271,1868,430,4176,73437,2984
1,9397918,125364,24491,1053946,1869516,122128,27545,1448,316,4786,67253,3125
1,3697954,53651,18686,416568,709851,46159,15929,1390,373,8296,61592,2886
1,3690258,53437,18676,415455,708396,47075,17378,1330,378,7846,60594,2811
1,5110374,51001,15936,532579,922685,56744,18317,1855,431,4777,71887,2844
1,5329836,58971,19048,577413,988998,59504,18260,1831,431,6940,74413,2932
1,9464723,125887,24622,1060047,1880522,120622,27510,1493,364,3767,67476,3199
1,3331501,43808,14990,356450,620723,41820,15459,1290,331,4168,57378,2918
1,5329689,58976,19039,577382,989027,60892,18620,1844,433,8393,74669,3071
1,5131966,51095,15906,532834,926989,56810,18238,1882,439,4611,76432,2707
1,3497420,45284,15475,369396,647381,40902,15475,1276,350,4433,60793,2748
1,5341855,59242,18993,578225,991368,60765,18448,1837,423,6231,74255,3010
1,3763869,54789,19238,424071,722480,47431,16065,1292,381,3982,59978,2891
1,9196516,117413,21450,1009174,1812662,118329,26868,1435,327,3873,65837,3055
1,9239707,123702,24158,1036161,1870963,117012,27536,1538,397,4979,67105,3004
1,5377136,60102,19530,585312,997976,61814,18343,1833,483,6448,74637,2873
1,9343437,124939,24380,1048527,1877494,120218,27331,1629,393,5865,67994,2910
1,5161516,51327,16200,536048,928592,58150,18289,1855,423,5809,72948,3002
1,5329824,59102,19069,577389,988996,60783,18703,1898,461,6165,74836,2935
1,3510162,45603,15487,371666,648241,42052,15215,1309,315,4654,59613,2945
1,9376833,125086,24335,1051638,1876535,120916,27385,1580,367,4842,67550,2904
1,9110607,116219,20850,1006591,1782518,115615,26921,1436,362,5354,68615,2996
1,3685847,53529,18843,415493,707616,47029,16052,1283,390,4422,60496,2922
1,9432111,126304,24595,1058131,1874103,121446,27651,1529,342,6213,67303,2975
1,3697933,53389,18593,415024,711556,46835,16279,1282,342,3115,59544,2967
1,9483951,126627,24886,1064082,1863513,118620,27902,1590,370,7520,68355,3206
1,5383842,60156,19576,585352,997513,60952,18873,1887,410,5492,73510,2905
1,8991048,114786,20714,993313,1791209,114067,26811,1467,376,4381,66587,3016
1,9024855,115203,20484,996987,1758695,113775,26849,1407,336,3067,66060,3092
1,3710657,53803,18854,417255,709356,46295,15944,1310,328,4158,62707,2746
1,9173900,117099,21516,1004851,1815757,120273,27159,1540,378,5589,66985,3340
1,5330135,59176,19037,578774,987059,60868,18575,1876,444,9157,74444,2991
1,8908419,113732,20409,983514,1768773,116260,27129,1389,376,3677,68304,3038
1,5152112,51338,16163,535861,928942,56449,18289,1848,438,3219,72400,2906
1,5152100,51323,16146,535865,928930,57803,18662,1923,415,4767,72408,3016
1,5383987,60161,19541,585364,997513,61522,18531,1848,460,5136,74294,3017
1,5324773,59230,18952,578787,987601,59642,18526,1855,446,14367,72846,3104
1,3548544,45561,15795,371921,650731,42668,15314,1344,391,7302,59232,2709
1,5316748,59085,18996,577667,984880,60376,18500,1829,434,8970,74671,2988
1,5377127,60170,19658,585315,997973,61911,18569,1887,492,5382,73652,2915
1,9397900,125338,24416,1053944,1884805,120215,27509,1689,371,5409,66536,3042
1,9180642,116786,21259,1005766,1819274,118661,27411,1399,374,10941,68919,2946
1,3772846,54753,19193,424013,723163,49670,17223,1313,362,3556,60611,2757
1,9398149,125057,24350,1052149,1877272,122264,27163,1452,329,4394,66192,3293
1,5398158,60293,19606,586449,999827,63071,18770,1899,456,3718,74317,3101
1,5110280,50994,15920,532565,922685,58666,18681,1930,458,7109,74390,2990
1,3696432,53622,18620,415837,709348,46046,16143,1291,321,4345,60991,2853
1,9388067,125319,24414,1052766,1892586,121865,27580,1421,339,7394,68228,3099
1,3468964,45267,15465,368417,641928,43108,15619,1275,380,3798,58791,2667
1,9160657,116727,21265,1005122,1821517,115916,27060,1666,337,4295,66404,2967
1,5147696,51227,15961,533441,925616,57737,18359,1909,480,4494,73737,2920
1,5324902,59246,19097,578801,987599,60849,18595,1849,439,4802,74928,3088
1,3751321,54498,19095,422975,720144,47414,15890,1335,374,4800,61397,2755
1,3324281,43682,14850,355736,619548,41084,15187,1361,352,3834,57470,2797
1,5312604,59074,18905,577702,985365,60477,18492,1886,452,4987,72944,2956
1,5389727,60377,19501,586423,1000339,60316,18681,1851,493,6101,74454,3085
1,9229372,117249,21344,1010701,1830078,117219,27206,1504,380,6313,66317,2937
1,9191176,117052,21187,1005586,1810400,116909,26894,1435,346,5327,65735,3078
1,5341977,59162,19312,578267,991359,59744,18759,1981,454,7576,74938,3000
1,5324937,59223,19215,578810,987608,62284,18735,1846,470,8329,74776,3068
1,3509683,45289,15589,369316,647879,41702,15217,1286,336,6734,59712,2728
1,5324895,59198,19138,578799,987621,61943,18665,1810,425,6535,74254,3025
1,3705021,53476,18807,415743,710350,46005,15685,1298,333,8616,60978,2937
1,9170123,116789,21363,1004520,1785950,115383,27407,1529,383,5574,67003,2965
1,3744200,54487,19201,422267,720117,46915,16222,1431,409,3433,60890,2929
1,5110367,51162,15959,532577,922682,57320,18255,1882,468,7523,74494,2898
1,5341901,59147,19264,578235,991357,61496,18694,1916,454,4200,76593,3041
1,9372673,125049,24429,1051437,1867585,120111,27185,1387,340,7597,67761,2931
1,5324865,59222,18954,578795,987607,61181,18454,1850,431,11521,75269,2996
1,9211140,117032,21152,1008144,1802428,115729,27020,1387,300,3772,66660,3065
