# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,5330114,59171,19307,578763,987048,61104,18053,1871,447,4480,74311,2883
1,5330183,59243,19165,578797,987073,60186,18828,1872,438,5426,72635,2941
1,5383911,60220,19692,585360,997534,61550,19165,2012,500,4396,72457,2905
1,5161458,51447,16171,536046,928603,56725,17907,1898,427,4374,72132,3008
1,5147703,51064,16057,533424,925605,57135,18143,1843,518,4019,71835,2779
1,5383880,60052,19410,585355,997528,61209,18203,1892,393,5462,74931,3027
1,3555783,45710,15601,372631,651935,42673,15253,1267,367,8829,57381,2759
1,5389798,60240,19470,586426,1000333,59954,18530,1852,441,3864,75892,2989
1,3509694,45245,15568,369307,644292,43041,15384,1270,333,3466,58876,2883
1,9014873,115549,20477,992868,1774132,114358,27021,1384,362,4960,66325,2948
1,5377188,60201,19634,585311,997977,61206,18409,1853,483,4393,72669,2985
1,3324319,43754,14864,355737,620783,41394,15627,1307,365,3733,57638,2857
1,5147573,51010,15910,533417,925615,56512,18380,1853,440,8561,74268,2797
1,5152111,51451,16195,535860,928948,58411,18673,1894,379,4288,74506,3021
1,3322523,43360,14974,358084,618677,40976,15334,1369,349,3047,59325,2804
1,3772954,54770,19306,424353,718491,45726,15900,1268,335,7579,59955,2799
1,5383896,60259,19473,585383,997518,61257,18423,1876,408,5083,73919,2885
1,3517294,45612,15697,372376,648228,43276,15391,1262,361,3578,60707,2806
1,3683067,53384,18619,414751,706000,45868,15431,1267,309,4938,60508,2864
1,9412061,125195,24588,1054125,1889317,122009,27033,1431,335,5569,68379,3091
1,3758512,54642,18973,422919,718501,47025,16097,1376,300,6244,59883,2817
1,3474150,45252,15422,368356,642548,42632,15434,1377,372,6263,60038,2861
1,5329710,59096,18931,577371,989037,61247,18832,1825,449,3839,74014,2967
1,9228425,116304,21087,1010598,1836094,117907,28092,1456,373,6828,67697,2835
