# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,3481213,45300,15601,369064,643752,42680,15471,1311,380,4203,58720,2787
1,9060103,116194,20719,997461,1775368,115501,26645,1449,323,4611,64398,2912
1,9074349,115777,20671,999341,1781551,116167,27885,1420,344,6950,66511,2850
1,5195491,51467,16099,537114,932299,57187,18078,1846,401,6589,72040,3066
1,3772781,54749,19263,424000,720782,48696,15742,1361,382,7078,64026,2730
1,5398202,60544,19674,586453,999809,62052,18227,1881,457,5062,77060,3005
1,3744199,54502,18987,422266,721320,46437,16125,1355,409,3352,59875,2897
1,3712139,53521,18654,416461,710360,46566,15870,1311,344,5188,60719,2849
1,3765783,54676,19261,423333,720766,45589,15909,1287,434,4279,60328,2640
1,3704521,53728,18692,416863,706007,46948,15929,1279,318,11193,60856,2652
1,5161444,51425,16151,536039,928632,57112,18247,1881,411,6665,74003,2962
1,3696450,53531,18727,415852,709376,48088,16258,1322,335,5665,60812,2773
1,3765698,54684,19046,423299,721980,47148,16040,1307,418,4857,61394,2951
1,3555773,45705,15699,372639,650778,43189,15129,1296,372,4454,60152,2708
1,3704440,53706,18724,416876,706007,46066,16113,1353,349,3078,60403,2847
1,5161536,51489,16054,536047,928603,55995,18279,1906,457,5389,74807,3009
1,3698026,53665,18879,416585,711029,47274,16329,1277,336,5788,60534,2679
1,3526055,45721,15731,372454,647759,42654,15357,1319,378,4486,61061,2798
1,5330221,59328,19166,578796,987070,62398,19262,1853,412,5183,74542,2934
1,5110347,51225,15899,532593,922686,57040,18092,1859,382,5428,74584,2998
1,5341820,59314,19074,578214,991373,61128,18315,1857,445,5162,74782,3098
1,5312732,59114,18974,577733,985391,61256,19071,1933,470,3924,73877,2993
1,9390049,124977,24469,1051636,1886872,120361,27101,1386,337,3972,67353,3105
1,3548763,45546,15570,371946,650742,42738,15538,1262,370,5335,59771,2720
1,3744192,54411,18932,422262,720150,47973,16141,1265,339,4706,60388,2952
1,9473208,126700,24992,1063091,1898484,120306,27528,1628,362,4854,66365,3181
1,3690877,53575,18625,415868,709826,46120,15730,1277,341,3874,59973,2866
1,3765808,54688,19126,423632,718483,47366,15864,1301,355,4662,59802,2809
1,5152106,51382,16065,535862,928940,57833,18064,1867,397,3740,74266,2965
1,5384106,60082,19444,585369,997524,60932,18619,1890,429,3839,72590,2904
1,9033090,115802,20800,994740,1791469,112148,26650,1551,347,7252,66313,3029
1,9480760,126709,24808,1063521,1892301,121450,27348,1428,346,3639,68977,3067
1,3719209,53613,18667,417152,711541,45801,15791,1306,352,3280,61071,2818
1,8994964,115464,21209,986533,1807844,115810,26928,1432,340,4735,67590,3077
1,3683134,53317,18662,414751,706031,47669,15769,1358,346,4007,60826,2684
1,5329763,59122,19145,577386,989016,57722,18401,1996,408,5269,73508,3045
1,3765687,54643,19030,423291,725534,47912,16157,1408,344,6896,60093,2770
1,9398205,125280,24348,1053289,1844603,117374,26985,1441,348,8250,67283,3110
1,9370784,124494,24318,1049232,1888367,120048,27231,1422,376,7256,69084,3173
1,5110460,51149,15916,532616,922684,56206,18238,1900,459,5384,73927,2919
1,5152175,51397,16225,535885,928948,57924,18229,1927,497,6181,76362,3078
1,5152148,51422,16225,535871,928932,57978,18235,1823,449,5463,74757,2814
1,9469559,126615,24884,1061942,1889518,121271,27606,1430,383,5188,67642,3190
1,3756751,54593,19222,423357,722497,47895,16397,1384,354,3721,61490,2730
1,5147726,51133,16142,533443,925614,54463,18219,2006,496,7839,73257,2849
1,3510259,45524,15637,371683,648224,42246,15203,1281,329,4815,58703,2756
1,9235566,117275,21247,1010667,1810161,118687,26846,1432,419,7091,67411,3001
1,3488354,45486,15621,369763,641369,42192,15186,1290,325,4627,58946,2849
1,5389761,60374,19387,586409,1000354,61694,20048,1828,411,5542,75206,3006
1,5330041,59216,19074,578758,987084,61963,18670,1812,471,5289,74279,3016
1,3510156,45561,15444,371663,649413,43028,15567,1295,393,7612,60842,2709
1,3324308,43751,14990,355744,620741,41610,15346,1270,367,4157,59597,2929
1,5312749,59106,19188,577729,985360,60487,17788,1846,421,4261,74358,3041
1,3712162,53594,18890,416441,711526,44758,15778,1308,388,5853,60731,2733
1,9393689,125160,24607,1052915,1866973,120855,27078,1415,370,8113,70351,3121
1,5110278,51071,16021,532563,922682,57900,18623,1879,414,4086,74698,2971
1,5312648,59105,19055,577711,985368,60983,18651,1832,426,5583,74377,3054
1,4963394,49581,15452,519594,900022,55833,17596,1845,388,5492,71304,2999
1,9370510,124532,24451,1049619,1891703,122119,27299,1397,370,4535,69009,3148
1,5324912,59129,19162,578806,987607,60773,18643,1837,448,10398,74336,3029
1,3696447,53597,18846,415858,709361,46014,15757,1313,326,4378,60672,2835
1,9368815,124780,24245,1048599,1872507,121600,27583,1440,354,11183,67354,3063
1,5195468,51504,16099,537125,932302,57644,17928,1889,469,4273,71623,2769
1,5377131,60131,19394,585290,998000,62276,18842,1815,467,5732,74249,3020
1,9203689,116900,21388,1007813,1820676,117544,27249,1405,371,5713,68863,2975
1,5110347,51119,15837,532578,922683,57019,18070,1891,468,9759,74515,2890
1,3765752,54590,19057,423649,718496,47365,15852,1285,325,5065,59741,2838
1,5115689,51117,16025,532586,922156,57286,18235,1981,379,4879,72980,2952
1,3524459,45744,15632,373089,650620,43636,15891,1336,364,4105,59851,2815
1,5147687,51115,15936,533428,925602,57548,18382,1919,425,3372,74003,2906
1,5398152,60245,19500,586454,999817,61858,18283,1867,444,8730,74565,3038
1,9439109,125269,24635,1056605,1874122,121569,28757,1460,387,5897,69243,3119
1,5161435,51524,16218,536039,928631,56857,18134,1924,455,10075,74492,2922
1,3324342,43770,14782,355741,620739,42480,15454,1326,369,7261,59756,2883
1,9285603,117743,21401,1016229,1808303,114161,27051,1412,401,3803,67468,3054
1,9289749,124093,24420,1040499,1881237,120233,27598,1375,343,5202,66875,3215
1,9318777,117115,21402,1020591,1815745,119750,27218,1402,415,8316,67439,2779
1,3765777,54607,19125,423629,719667,48560,16292,1574,369,6027,60965,2886
1,3516870,45472,15635,370023,644296,40504,15045,1327,377,3001,58305,2810
1,5161476,51419,16198,536047,928598,55639,19265,2006,409,5122,77668,3010
1,3509676,45294,15664,369305,644302,42490,15230,1291,348,4699,57389,2783
1,5312617,59015,19039,577710,985367,60705,18305,1821,404,4550,75294,2839
1,3322562,43335,15004,358090,619870,42202,15589,1333,364,8696,60193,2907
1,3474018,45286,15421,368350,642558,42229,15676,1376,313,5933,60111,2799
1,5195546,51377,16082,537124,932288,54979,18247,1997,424,6665,73975,2978
1,9382937,125537,24800,1052501,1883247,122580,27505,1377,333,5400,67858,2971
1,5384012,60115,19531,585385,997529,61684,18546,1849,465,5760,74334,2948
1,5341881,59201,19066,578236,991357,61222,18289,1855,402,5086,76089,3231
1,3710733,53723,18826,417252,708179,46561,16568,1536,357,3511,61206,2813
1,5324884,59721,19158,578804,987661,61002,19433,1836,439,4076,71967,2927
1,3678679,53383,18765,414793,706432,47442,16067,1356,354,5484,61311,2937
1,5398163,60368,19602,586458,999818,61273,18578,1878,421,3944,72647,3123
1,3476121,45330,15441,369126,641904,43031,15726,1399,356,5549,60526,2762
1,9232770,116381,21221,1010669,1798822,119380,27192,1477,388,5123,68007,2925
1,3693092,53692,18911,416220,707623,45697,16225,1302,378,6873,60682,2838
1,8978818,114674,20612,991853,1776746,117442,27123,1406,364,5153,66520,3012
1,9394625,125389,24403,1053299,1879438,121918,27339,1391,321,4476,66666,3121
1,9260325,116924,21281,1013784,1813637,118390,27175,1407,333,5497,68491,2899
1,9006008,114821,20447,994811,1760206,114613,26832,1463,311,3968,67222,3052
1,9253175,117691,21470,1013749,1822459,117952,27230,1518,362,7115,67345,3005
1,3322527,43358,14799,358079,619886,41354,15232,1296,336,3247,60134,2782
1,3751482,54501,18977,422211,718483,47818,15992,1335,311,4529,59496,2779
1,3765603,54575,19110,423295,723168,47415,16426,1274,364,5505,60891,2813
1,9148261,117068,21256,1001024,1798896,114855,27362,1464,302,6301,67077,3024
1,9190481,116890,21271,1005753,1813149,115231,27130,1561,368,3607,64431,3045
1,3690876,53558,18734,415867,708643,46768,15786,1283,341,8811,61640,2764
1,3696383,53595,18812,415865,708174,46720,15989,1309,345,4588,61317,2861
1,4963427,49642,15363,519577,899993,55396,17936,1899,500,4879,70601,2949
1,9431160,126003,24732,1057375,1888877,121558,27480,1453,382,3886,67270,3072
1,3517376,45739,15832,372377,650594,43905,15988,1540,323,3851,59215,2772
1,3683122,53388,18773,414755,708388,45809,16236,1292,346,4876,61003,2685
1,9484780,126496,24772,1064351,1886329,120364,27242,1418,309,5480,69137,3209
1,3690793,53414,18647,415859,708661,46462,16008,1334,315,8821,61041,2864
1,5147667,51118,16131,533425,925593,58284,18204,1838,424,5816,72036,2940
1,5195467,51415,16077,537124,932303,56955,18109,2064,439,4641,71290,2986
1,3331432,43993,15121,356468,619544,41551,15415,1276,326,3463,57863,2844
1,9277657,116813,21238,1016136,1821396,115485,27248,1447,388,4033,68147,2894
1,3765683,54713,18901,423311,720770,47589,16455,1289,357,4967,60122,2718
1,3490183,45246,15399,368681,647383,42870,15237,1300,386,3380,58877,2835
1,5341810,59330,18982,578209,991370,61454,18481,1835,432,4910,76021,3164
1,3705086,53551,18627,415762,710352,43907,15906,1457,351,4668,60435,2868
1,5316826,59109,19120,577692,984882,62405,18911,1953,480,5192,73071,3143
1,3717822,53888,18895,417978,709354,45939,16919,1289,339,8975,60939,2844
1,5147645,51202,16029,533439,925616,56873,18070,1865,431,3799,74185,2996
1,5377066,60256,19459,585290,997975,62296,18397,1885,404,5496,73476,3210
1,3709921,53554,18562,415863,713886,47184,16539,1262,411,4485,61166,2800
1,4963385,49624,15464,519577,900009,56094,16995,1858,377,9481,73435,3006
1,9503016,126413,24340,1063631,1875008,120087,27426,1423,375,4934,66495,3055
1,5377198,60031,19433,585318,997991,61554,18749,1844,428,4543,75100,2985
1,3322593,43389,14749,358080,619862,42115,15399,1282,340,4592,59067,2887
1,5316831,59002,19022,577688,984897,62024,18969,1816,430,5114,75034,2882
1,9209244,117162,21334,1008875,1821871,115628,27036,1592,340,3428,66791,3100
1,5330143,59293,19020,578762,987070,62174,18575,1848,428,8822,74387,3060
1,5383994,60211,19352,585375,997506,60802,18065,1849,468,3893,72445,2990
