# TYPE,RET,CALL_D,CALL_ID,LOAD,STORE,MISP_BR,MISP_BR_C,MISS_ITLB,MISS_DTLBS,STLB_HIT,MISS_ICACHE,MISS_LLC
1,9337,239,61,2885,3132,177,123,24,5,13,1267,5
1,9212,238,61,2843,3082,154,87,20,2,18,1224,0
1,6394,182,54,2019,2042,117,56,14,2,11,1026,0
1,9630,240,61,3003,3262,159,100,29,2,8,1227,6
1,6390,207,54,2025,2048,209,150,18,3,32,958,0
1,9342,258,61,2885,3130,247,182,20,2,33,1139,1
1,6390,195,55,2025,2048,239,166,24,2,19,1044,121
1,8910,235,61,2731,2956,143,81,20,2,7,1239,4
1,9882,240,61,3099,3369,146,81,21,2,17,1229,0
1,8740,252,61,2667,2883,238,180,21,2,26,1238,0
1,6390,191,55,2025,2048,172,104,20,2,51,1000,5
1,6390,189,54,2025,2048,176,110,15,2,25,1049,0
1,9591,239,61,2987,3244,153,92,21,2,53,1193,0
1,8446,259,61,2555,2758,243,183,22,2,17,1234,1
1,9926,263,61,3115,3389,236,185,21,2,20,1252,137
1,10056,241,61,3163,3442,190,118,21,2,26,1244,0
1,10052,245,62,3163,3447,151,92,34,2,7,1228,0
1,8323,246,61,2501,2699,262,197,26,6,18,1217,1
1,9344,261,61,2885,3131,242,189,29,2,15,1256,137
1,9118,262,61,2811,3046,238,190,20,2,33,1250,137
1,9843,237,61,3077,3346,158,91,22,2,21,1184,1
1,6390,185,55,2025,2048,122,57,44,2,11,1010,2
1,6390,203,55,2025,2048,213,153,14,2,36,969,119
1,9758,239,61,3051,3317,153,95,37,2,16,1228,5
1,9713,240,61,3035,3298,157,95,21,2,17,1222,2
1,9422,237,62,2923,3172,145,79,20,2,18,1259,2
1,9965,245,61,3131,3410,171,101,29,2,20,1241,2
1,9968,240,62,3131,3407,144,82,20,2,11,1238,0
1,6332,187,54,2013,2026,127,64,17,2,37,1101,1
1,9082,250,61,2795,3029,217,155,20,2,34,1226,1
1,9252,242,61,2859,3101,143,84,29,3,13,1210,3
1,6390,182,54,2025,2048,128,61,15,2,13,1003,0
1,10089,240,61,3179,3461,142,79,20,2,16,1267,0
1,9627,241,62,3003,3263,142,77,21,2,7,1231,0
1,6390,206,56,2025,2048,211,153,26,2,13,1048,129
1,9758,243,61,3051,3317,153,93,37,2,18,1230,4
1,6332,200,54,2013,2026,215,150,20,2,48,1065,111
1,8572,266,64,2603,2812,243,195,22,2,11,1245,131
1,6332,188,55,2013,2026,167,100,18,2,23,1061,0
1,9966,242,61,3131,3406,157,93,21,2,14,1234,4
